Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 1
5/23/2022 3:18:18 PM
Wavelength (nm),Absorbance
360.00,0.030976
359.00,0.031724
358.00,0.032210
357.00,0.031443
356.00,0.031968
355.00,0.032173
354.00,0.030945
353.00,0.031222
352.00,0.031021
351.00,0.031374
350.00,0.031953
349.00,0.030684
348.00,0.032147
347.00,0.031258
346.00,0.031833
345.00,0.032109
344.00,0.031456
343.00,0.031875
342.00,0.031580
341.00,0.032042
340.00,0.031870
339.00,0.031834
338.00,0.032656
337.00,0.033141
336.00,0.032492
335.00,0.032732
334.00,0.033245
333.00,0.033830
332.00,0.033386
331.00,0.033154
330.00,0.034562
329.00,0.035034
328.00,0.035128
327.00,0.035335
326.00,0.035723
325.00,0.035619
324.00,0.035342
323.00,0.035824
322.00,0.037512
321.00,0.038989
320.00,0.039376
319.00,0.038986
318.00,0.040733
317.00,0.041871
316.00,0.042453
315.00,0.043770
314.00,0.043488
313.00,0.046821
312.00,0.048605
311.00,0.049996
310.00,0.052654
309.00,0.056327
308.00,0.057446
307.00,0.060127
306.00,0.063261
305.00,0.066866
304.00,0.071150
303.00,0.073939
302.00,0.076641
301.00,0.079950
300.00,0.081456
299.00,0.085634
298.00,0.088974
297.00,0.090748
296.00,0.092595
295.00,0.095244
294.00,0.100015
293.00,0.100487
292.00,0.101328
291.00,0.104713
290.00,0.106678
289.00,0.109774
288.00,0.113192
287.00,0.116015
286.00,0.119678
285.00,0.121159
284.00,0.122753
283.00,0.125488
282.00,0.129757
281.00,0.130784
280.00,0.135199
279.00,0.139731
278.00,0.142429
277.00,0.146733
276.00,0.149902
275.00,0.151296
274.00,0.157798
273.00,0.162263
272.00,0.167521
271.00,0.169248
270.00,0.176768
269.00,0.183829
268.00,0.189379
267.00,0.195936
266.00,0.200877
265.00,0.207955
264.00,0.217991
263.00,0.224696
262.00,0.235331
261.00,0.246724
260.00,0.255989
259.00,0.270983
258.00,0.282669
257.00,0.296607
256.00,0.311978
255.00,0.328780
254.00,0.349119
253.00,0.369300
252.00,0.388260
251.00,0.408776
250.00,0.430641
249.00,0.451453
248.00,0.475142
247.00,0.497810
246.00,0.515946
245.00,0.535378
244.00,0.558890
243.00,0.574760
242.00,0.596021
241.00,0.617070
240.00,0.637344
239.00,0.654067
238.00,0.676720
237.00,0.695572
236.00,0.717807
235.00,0.740245
234.00,0.761531
233.00,0.784389
232.00,0.809696
231.00,0.834829
230.00,0.861290
229.00,0.895594
228.00,0.922830
227.00,0.954145
226.00,0.989017
225.00,1.020838
224.00,1.063853
223.00,1.106512
222.00,1.145374
221.00,1.197176
220.00,1.250243
219.00,1.300843
218.00,1.359657
217.00,1.424438
216.00,1.486069
215.00,1.558318
214.00,1.629495
213.00,1.709622
212.00,1.793395
211.00,1.894595
210.00,1.985647
209.00,2.094827
208.00,2.242915
207.00,2.314034
206.00,2.519359
205.00,2.713610
204.00,2.852673
203.00,2.909840
202.00,2.905877
201.00,3.090702
200.00,3.012154
199.00,3.058983
198.00,2.970805
197.00,3.248761
196.00,3.226966
195.00,3.041839
194.00,2.847903
193.00,2.937650
192.00,3.050754
191.00,2.651046
190.00,2.879682


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 30
5/24/2022 5:49:04 AM
Wavelength (nm),Absorbance
700.00,0.005656
699.00,0.005102
698.00,0.006379
697.00,0.004834
696.00,0.005571
695.00,0.006593
694.00,0.004751
693.00,0.006472
692.00,0.005605
691.00,0.005261
690.00,0.006013
689.00,0.006582
688.00,0.006111
687.00,0.006012
686.00,0.005594
685.00,0.005957
684.00,0.006345
683.00,0.006763
682.00,0.005778
681.00,0.006164
680.00,0.006838
679.00,0.005871
678.00,0.005524
677.00,0.005581
676.00,0.005681
675.00,0.006166
674.00,0.006089
673.00,0.006370
672.00,0.005407
671.00,0.006369
670.00,0.006206
669.00,0.006135
668.00,0.006138
667.00,0.006527
666.00,0.006095
665.00,0.006928
664.00,0.006095
663.00,0.006903
662.00,0.006732
661.00,0.006410
660.00,0.006666
659.00,0.006196
658.00,0.006504
657.00,0.007297
656.00,0.006551
655.00,0.006043
654.00,0.006551
653.00,0.005503
652.00,0.005917
651.00,0.005878
650.00,0.005676
649.00,0.006816
648.00,0.007107
647.00,0.005963
646.00,0.007638
645.00,0.005852
644.00,0.005533
643.00,0.004745
642.00,0.005979
641.00,0.007132
640.00,0.006871
639.00,0.006069
638.00,0.007160
637.00,0.007152
636.00,0.005916
635.00,0.006313
634.00,0.006514
633.00,0.007564
632.00,0.006277
631.00,0.006841
630.00,0.006101
629.00,0.006785
628.00,0.006665
627.00,0.006005
626.00,0.006540
625.00,0.007554
624.00,0.007385
623.00,0.006985
622.00,0.007607
621.00,0.007274
620.00,0.007119
619.00,0.006681
618.00,0.007341
617.00,0.006629
616.00,0.006466
615.00,0.006564
614.00,0.007212
613.00,0.007700
612.00,0.007058
611.00,0.007676
610.00,0.007531
609.00,0.008036
608.00,0.007393
607.00,0.007149
606.00,0.007681
605.00,0.007313
604.00,0.007543
603.00,0.006146
602.00,0.007147
601.00,0.007432
600.00,0.007198
599.00,0.007678
598.00,0.008219
597.00,0.008018
596.00,0.008073
595.00,0.007402
594.00,0.008183
593.00,0.007269
592.00,0.008279
591.00,0.008300
590.00,0.007818
589.00,0.008189
588.00,0.007870
587.00,0.008073
586.00,0.008026
585.00,0.007332
584.00,0.007507
583.00,0.008030
582.00,0.009038
581.00,0.007305
580.00,0.008373
579.00,0.008495
578.00,0.008712
577.00,0.008679
576.00,0.008782
575.00,0.008680
574.00,0.008606
573.00,0.008689
572.00,0.008328
571.00,0.008707
570.00,0.008535
569.00,0.008265
568.00,0.009967
567.00,0.008429
566.00,0.008876
565.00,0.009001
564.00,0.009130
563.00,0.010074
562.00,0.009428
561.00,0.009147
560.00,0.010637
559.00,0.009792
558.00,0.009271
557.00,0.009670
556.00,0.009618
555.00,0.011278
554.00,0.010424
553.00,0.010097
552.00,0.011428
551.00,0.010710
550.00,0.010388
549.00,0.010938
548.00,0.010914
547.00,0.011402
546.00,0.011263
545.00,0.011489
544.00,0.011464
543.00,0.011688
542.00,0.011919
541.00,0.012176
540.00,0.012144
539.00,0.012180
538.00,0.012424
537.00,0.012313
536.00,0.012837
535.00,0.012506
534.00,0.012842
533.00,0.012836
532.00,0.013256
531.00,0.013797
530.00,0.013568
529.00,0.013961
528.00,0.013909
527.00,0.014541
526.00,0.014610
525.00,0.014841
524.00,0.014042
523.00,0.015241
522.00,0.015024
521.00,0.014900
520.00,0.015320
519.00,0.016220
518.00,0.015944
517.00,0.016363
516.00,0.016260
515.00,0.017076
514.00,0.017217
513.00,0.016734
512.00,0.017754
511.00,0.017487
510.00,0.018375
509.00,0.018510
508.00,0.019294
507.00,0.018995
506.00,0.018737
505.00,0.018379
504.00,0.019437
503.00,0.020264
502.00,0.019811
501.00,0.020123
500.00,0.020818
499.00,0.021133
498.00,0.021264
497.00,0.021750
496.00,0.021956
495.00,0.021135
494.00,0.022094
493.00,0.022193
492.00,0.023236
491.00,0.023427
490.00,0.023233
489.00,0.023244
488.00,0.023602
487.00,0.023604
486.00,0.024612
485.00,0.024398
484.00,0.024753
483.00,0.025075
482.00,0.025533
481.00,0.025932
480.00,0.025201
479.00,0.026261
478.00,0.026461
477.00,0.026624
476.00,0.027057
475.00,0.027338
474.00,0.027952
473.00,0.027431
472.00,0.028022
471.00,0.027751
470.00,0.028414
469.00,0.028743
468.00,0.028984
467.00,0.029254
466.00,0.029216
465.00,0.029368
464.00,0.029436
463.00,0.029701
462.00,0.029760
461.00,0.030615
460.00,0.030166
459.00,0.030498
458.00,0.030589
457.00,0.030991
456.00,0.031234
455.00,0.031398
454.00,0.031169
453.00,0.031147
452.00,0.031791
451.00,0.031940
450.00,0.031865
449.00,0.032155
448.00,0.032105
447.00,0.032434
446.00,0.032382
445.00,0.032646
444.00,0.032994
443.00,0.033094
442.00,0.033347
441.00,0.032891
440.00,0.033271
439.00,0.032534
438.00,0.033373
437.00,0.033650
436.00,0.033298
435.00,0.033538
434.00,0.033905
433.00,0.034026
432.00,0.034124
431.00,0.034497
430.00,0.033943
429.00,0.034470
428.00,0.034231
427.00,0.034174
426.00,0.033952
425.00,0.034382
424.00,0.034410
423.00,0.034221
422.00,0.034363
421.00,0.034234
420.00,0.034637
419.00,0.034541
418.00,0.035373
417.00,0.034640
416.00,0.034756
415.00,0.034675
414.00,0.034780
413.00,0.034906
412.00,0.034816
411.00,0.034581
410.00,0.034957
409.00,0.034974
408.00,0.034818
407.00,0.034547
406.00,0.034851
405.00,0.034800
404.00,0.034880
403.00,0.035089
402.00,0.034849
401.00,0.034714
400.00,0.035183
399.00,0.034910
398.00,0.034736
397.00,0.035189
396.00,0.034597
395.00,0.034127
394.00,0.034326
393.00,0.034294
392.00,0.034404
391.00,0.033909
390.00,0.034470
389.00,0.034285
388.00,0.033292
387.00,0.034157
386.00,0.033714
385.00,0.033260
384.00,0.033930
383.00,0.033244
382.00,0.033645
381.00,0.032561
380.00,0.032825
379.00,0.033130
378.00,0.032453
377.00,0.032853
376.00,0.032997
375.00,0.032247
374.00,0.031579
373.00,0.031868
372.00,0.032223
371.00,0.032267
370.00,0.031842
369.00,0.032201
368.00,0.031908
367.00,0.032023
366.00,0.033050
365.00,0.032863
364.00,0.032300
363.00,0.032059
362.00,0.032052
361.00,0.032008
360.00,0.031598
359.00,0.032168
358.00,0.031682
357.00,0.030875
356.00,0.031538
355.00,0.033049
354.00,0.031091
353.00,0.031121
352.00,0.031750
351.00,0.032676
350.00,0.031476
349.00,0.031290
348.00,0.031573
347.00,0.031812
346.00,0.031167
345.00,0.031506
344.00,0.032151
343.00,0.031707
342.00,0.031956
341.00,0.031334
340.00,0.032019
339.00,0.032059
338.00,0.033543
337.00,0.033526
336.00,0.032205
335.00,0.032620
334.00,0.034013
333.00,0.032969
332.00,0.033221
331.00,0.034211
330.00,0.034308
329.00,0.034227
328.00,0.035827
327.00,0.034786
326.00,0.035159
325.00,0.035945
324.00,0.035170
323.00,0.036663
322.00,0.036714
321.00,0.038436
320.00,0.038454
319.00,0.038610
318.00,0.039154
317.00,0.040884
316.00,0.041944
315.00,0.042875
314.00,0.044020
313.00,0.045552
312.00,0.047501
311.00,0.049171
310.00,0.051773
309.00,0.053344
308.00,0.055993
307.00,0.059376
306.00,0.061584
305.00,0.064418
304.00,0.067636
303.00,0.071336
302.00,0.073814
301.00,0.076139
300.00,0.078336
299.00,0.082635
298.00,0.083146
297.00,0.086415
296.00,0.088405
295.00,0.091301
294.00,0.091480
293.00,0.094429
292.00,0.096716
291.00,0.099819
290.00,0.102961
289.00,0.104495
288.00,0.108283
287.00,0.110385
286.00,0.112543
285.00,0.115964
284.00,0.116293
283.00,0.120929
282.00,0.122723
281.00,0.125521
280.00,0.128803
279.00,0.131889
278.00,0.134899
277.00,0.137673
276.00,0.143191
275.00,0.142769
274.00,0.148231
273.00,0.153629
272.00,0.155861
271.00,0.159300
270.00,0.166510
269.00,0.170658
268.00,0.176216
267.00,0.180321
266.00,0.187228
265.00,0.194436
264.00,0.202487
263.00,0.210905
262.00,0.219342
261.00,0.228214
260.00,0.238396
259.00,0.249985
258.00,0.263151
257.00,0.274879
256.00,0.291554
255.00,0.305500
254.00,0.322651
253.00,0.344804
252.00,0.361558
251.00,0.380761
250.00,0.399865
249.00,0.422264
248.00,0.443157
247.00,0.464436
246.00,0.480263
245.00,0.498846
244.00,0.523823
243.00,0.539868
242.00,0.558304
241.00,0.578085
240.00,0.596654
239.00,0.614046
238.00,0.635043
237.00,0.654428
236.00,0.675693
235.00,0.693958
234.00,0.715096
233.00,0.739884
232.00,0.763872
231.00,0.788943
230.00,0.813214
229.00,0.845960
228.00,0.873163
227.00,0.903276
226.00,0.938376
225.00,0.972095
224.00,1.011542
223.00,1.055891
222.00,1.094552
221.00,1.144338
220.00,1.193642
219.00,1.244846
218.00,1.303281
217.00,1.367080
216.00,1.426582
215.00,1.495559
214.00,1.569808
213.00,1.642083
212.00,1.733370
211.00,1.828254
210.00,1.908949
209.00,2.012757
208.00,2.133534
207.00,2.263444
206.00,2.379881
205.00,2.567416
204.00,2.642479
203.00,2.802084
202.00,2.937159
201.00,2.975579
200.00,3.040166
199.00,2.995260
198.00,3.063547
197.00,3.078717
196.00,2.984518
195.00,3.062609
194.00,3.021401
193.00,3.129919
192.00,3.009662
191.00,2.926923
190.00,2.960769


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 31
5/24/2022 6:19:04 AM
Wavelength (nm),Absorbance
700.00,0.005281
699.00,0.005881
698.00,0.006087
697.00,0.005975
696.00,0.004779
695.00,0.005851
694.00,0.005120
693.00,0.006237
692.00,0.005719
691.00,0.006186
690.00,0.005635
689.00,0.006702
688.00,0.005401
687.00,0.006291
686.00,0.005878
685.00,0.006352
684.00,0.006032
683.00,0.007281
682.00,0.006481
681.00,0.005534
680.00,0.005827
679.00,0.005427
678.00,0.005504
677.00,0.005777
676.00,0.005989
675.00,0.006404
674.00,0.006470
673.00,0.006005
672.00,0.005712
671.00,0.006359
670.00,0.006637
669.00,0.006488
668.00,0.006693
667.00,0.006475
666.00,0.006280
665.00,0.006350
664.00,0.006075
663.00,0.006476
662.00,0.006575
661.00,0.006718
660.00,0.007109
659.00,0.006757
658.00,0.006886
657.00,0.005932
656.00,0.006039
655.00,0.005113
654.00,0.006922
653.00,0.005682
652.00,0.006402
651.00,0.005823
650.00,0.006297
649.00,0.006775
648.00,0.005381
647.00,0.005743
646.00,0.006915
645.00,0.005719
644.00,0.005603
643.00,0.005874
642.00,0.005878
641.00,0.006833
640.00,0.007066
639.00,0.006386
638.00,0.006354
637.00,0.006954
636.00,0.006597
635.00,0.006744
634.00,0.007642
633.00,0.007349
632.00,0.006472
631.00,0.006351
630.00,0.005935
629.00,0.006603
628.00,0.007479
627.00,0.007025
626.00,0.006501
625.00,0.007471
624.00,0.007945
623.00,0.007378
622.00,0.006377
621.00,0.006948
620.00,0.007500
619.00,0.007304
618.00,0.007839
617.00,0.006838
616.00,0.006627
615.00,0.007104
614.00,0.007388
613.00,0.007102
612.00,0.007558
611.00,0.008159
610.00,0.006900
609.00,0.008387
608.00,0.007025
607.00,0.006473
606.00,0.007324
605.00,0.007607
604.00,0.007699
603.00,0.007594
602.00,0.007218
601.00,0.007162
600.00,0.007763
599.00,0.007839
598.00,0.007724
597.00,0.008064
596.00,0.007964
595.00,0.007571
594.00,0.007933
593.00,0.006719
592.00,0.008332
591.00,0.007778
590.00,0.007771
589.00,0.007812
588.00,0.007256
587.00,0.008341
586.00,0.008194
585.00,0.007729
584.00,0.007286
583.00,0.008370
582.00,0.008700
581.00,0.007735
580.00,0.008709
579.00,0.008313
578.00,0.008986
577.00,0.008940
576.00,0.008871
575.00,0.008387
574.00,0.008794
573.00,0.008487
572.00,0.009134
571.00,0.008206
570.00,0.008976
569.00,0.008356
568.00,0.009249
567.00,0.008853
566.00,0.009300
565.00,0.009266
564.00,0.008927
563.00,0.009765
562.00,0.009952
561.00,0.009249
560.00,0.010838
559.00,0.009664
558.00,0.009700
557.00,0.009248
556.00,0.010114
555.00,0.010564
554.00,0.010260
553.00,0.010574
552.00,0.011457
551.00,0.010779
550.00,0.011092
549.00,0.011153
548.00,0.011282
547.00,0.011291
546.00,0.011490
545.00,0.011561
544.00,0.011344
543.00,0.012228
542.00,0.011852
541.00,0.011859
540.00,0.012275
539.00,0.012071
538.00,0.012382
537.00,0.012528
536.00,0.012960
535.00,0.012814
534.00,0.013199
533.00,0.013154
532.00,0.013462
531.00,0.013522
530.00,0.013918
529.00,0.013923
528.00,0.014338
527.00,0.014736
526.00,0.014894
525.00,0.014684
524.00,0.014323
523.00,0.014993
522.00,0.015268
521.00,0.015170
520.00,0.015806
519.00,0.016255
518.00,0.016126
517.00,0.015830
516.00,0.016954
515.00,0.017482
514.00,0.017375
513.00,0.017626
512.00,0.017792
511.00,0.018025
510.00,0.018585
509.00,0.018086
508.00,0.018978
507.00,0.018812
506.00,0.019458
505.00,0.019295
504.00,0.019696
503.00,0.019965
502.00,0.020797
501.00,0.021083
500.00,0.020970
499.00,0.021607
498.00,0.021536
497.00,0.021656
496.00,0.022158
495.00,0.021669
494.00,0.022679
493.00,0.022951
492.00,0.023270
491.00,0.023682
490.00,0.023952
489.00,0.023959
488.00,0.024034
487.00,0.024517
486.00,0.025237
485.00,0.024966
484.00,0.025248
483.00,0.025678
482.00,0.025916
481.00,0.026252
480.00,0.025903
479.00,0.026465
478.00,0.027297
477.00,0.027171
476.00,0.027662
475.00,0.027624
474.00,0.028331
473.00,0.028208
472.00,0.028571
471.00,0.027748
470.00,0.028620
469.00,0.029111
468.00,0.029205
467.00,0.029984
466.00,0.029623
465.00,0.030203
464.00,0.029917
463.00,0.030086
462.00,0.030328
461.00,0.030906
460.00,0.030724
459.00,0.031205
458.00,0.031464
457.00,0.031569
456.00,0.031741
455.00,0.031920
454.00,0.031625
453.00,0.031863
452.00,0.032457
451.00,0.032361
450.00,0.032671
449.00,0.032851
448.00,0.032652
447.00,0.032997
446.00,0.032976
445.00,0.033330
444.00,0.033233
443.00,0.033386
442.00,0.034059
441.00,0.033868
440.00,0.034096
439.00,0.033867
438.00,0.034168
437.00,0.034223
436.00,0.033841
435.00,0.033932
434.00,0.034480
433.00,0.034579
432.00,0.034273
431.00,0.034919
430.00,0.034827
429.00,0.034450
428.00,0.034565
427.00,0.034622
426.00,0.034568
425.00,0.034606
424.00,0.035096
423.00,0.034409
422.00,0.035513
421.00,0.034960
420.00,0.035284
419.00,0.035244
418.00,0.035743
417.00,0.035354
416.00,0.035265
415.00,0.035387
414.00,0.035426
413.00,0.034922
412.00,0.035373
411.00,0.034909
410.00,0.035406
409.00,0.035548
408.00,0.035344
407.00,0.035034
406.00,0.034965
405.00,0.035364
404.00,0.035577
403.00,0.035609
402.00,0.035867
401.00,0.035087
400.00,0.035226
399.00,0.035153
398.00,0.034997
397.00,0.035467
396.00,0.034648
395.00,0.035125
394.00,0.034958
393.00,0.034669
392.00,0.034736
391.00,0.035001
390.00,0.034171
389.00,0.034068
388.00,0.034225
387.00,0.035100
386.00,0.034162
385.00,0.034086
384.00,0.034102
383.00,0.034208
382.00,0.033332
381.00,0.034116
380.00,0.032881
379.00,0.032932
378.00,0.032711
377.00,0.032896
376.00,0.033131
375.00,0.032623
374.00,0.032303
373.00,0.032368
372.00,0.032811
371.00,0.032210
370.00,0.032114
369.00,0.032833
368.00,0.032699
367.00,0.032874
366.00,0.032975
365.00,0.032539
364.00,0.032582
363.00,0.032896
362.00,0.032114
361.00,0.030942
360.00,0.031610
359.00,0.032741
358.00,0.032574
357.00,0.031980
356.00,0.031444
355.00,0.031499
354.00,0.032066
353.00,0.030971
352.00,0.031942
351.00,0.032465
350.00,0.032079
349.00,0.031071
348.00,0.031507
347.00,0.031384
346.00,0.031523
345.00,0.031775
344.00,0.032118
343.00,0.032626
342.00,0.032670
341.00,0.031528
340.00,0.032294
339.00,0.031636
338.00,0.033273
337.00,0.032515
336.00,0.031925
335.00,0.032919
334.00,0.032400
333.00,0.033460
332.00,0.032418
331.00,0.034617
330.00,0.034957
329.00,0.034873
328.00,0.035653
327.00,0.035320
326.00,0.035038
325.00,0.033974
324.00,0.035566
323.00,0.035349
322.00,0.037003
321.00,0.037522
320.00,0.038135
319.00,0.038557
318.00,0.038171
317.00,0.039796
316.00,0.040413
315.00,0.042230
314.00,0.040928
313.00,0.044190
312.00,0.044668
311.00,0.047370
310.00,0.048914
309.00,0.051113
308.00,0.053391
307.00,0.055339
306.00,0.058700
305.00,0.059385
304.00,0.063240
303.00,0.065826
302.00,0.067660
301.00,0.070290
300.00,0.073066
299.00,0.075319
298.00,0.076461
297.00,0.080103
296.00,0.081346
295.00,0.081952
294.00,0.085163
293.00,0.086497
292.00,0.087681
